tourney_date,tourney_name,surface,tourney_level,round,winner_name,winner_rank,loser_name,loser_rank,score,best_of,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_bpSaved,l_bpFaced,year
2017-07-17,Bastad,Clay,A,R32,Diego Schwartzman,38.0,Maximilian Marterer,117.0,6-1 6-3,3,61.0,3.0,1.0,42.0,27.0,20.0,0.0,1.0,2.0,1.0,58.0,37.0,18.0,6.0,11.0,2017
2017-07-17,Bastad,Clay,A,R32,Renzo Olivo,119.0,Paul Henri Mathieu,166.0,6-2 6-4,3,67.0,4.0,2.0,47.0,34.0,29.0,2.0,2.0,1.0,6.0,55.0,25.0,18.0,1.0,4.0,2017
2017-07-17,Bastad,Clay,A,R32,Andrey Kuznetsov,88.0,Jan Lennard Struff,52.0,6-3 6-4,3,64.0,1.0,1.0,48.0,25.0,21.0,0.0,1.0,11.0,4.0,61.0,38.0,28.0,4.0,8.0,2017
2017-07-17,Bastad,Clay,A,R16,Albert Ramos,24.0,Thiago Monteiro,103.0,3-6 6-4 6-3,3,129.0,3.0,3.0,87.0,47.0,32.0,6.0,8.0,6.0,3.0,89.0,59.0,43.0,2.0,5.0,2017
2017-07-17,Bastad,Clay,A,R16,Fernando Verdasco,39.0,Facundo Bagnis,113.0,6-3 6-2,3,72.0,2.0,3.0,51.0,34.0,26.0,2.0,3.0,3.0,3.0,56.0,40.0,25.0,4.0,9.0,2017
2017-07-17,Bastad,Clay,A,R16,Henri Laaksonen,100.0,Pablo Cuevas,29.0,6-4 6-3,3,68.0,6.0,2.0,56.0,37.0,26.0,1.0,4.0,1.0,6.0,54.0,27.0,17.0,5.0,10.0,2017
2017-07-17,Bastad,Clay,A,R16,David Ferrer,46.0,Dustin Brown,93.0,6-2 6-3,3,55.0,1.0,0.0,43.0,28.0,24.0,2.0,2.0,0.0,0.0,52.0,34.0,18.0,0.0,4.0,2017
2017-07-17,Bastad,Clay,A,R16,Alexandr Dolgopolov,89.0,Horacio Zeballos,56.0,6-4 6-4,3,88.0,5.0,0.0,56.0,31.0,26.0,2.0,4.0,14.0,0.0,81.0,47.0,27.0,6.0,10.0,2017
2017-07-17,Bastad,Clay,A,R16,Karen Khachanov,33.0,Ernests Gulbis,348.0,4-6 7-6(5) 6-3,3,158.0,5.0,8.0,106.0,54.0,46.0,4.0,5.0,16.0,6.0,105.0,49.0,40.0,7.0,8.0,2017
2017-07-17,Bastad,Clay,A,R16,Diego Schwartzman,38.0,Renzo Olivo,119.0,6-4 6-1,3,83.0,1.0,2.0,73.0,44.0,25.0,6.0,8.0,2.0,4.0,47.0,27.0,14.0,3.0,8.0,2017
2017-07-17,Bastad,Clay,A,R16,Andrey Kuznetsov,88.0,Pablo Carreno Busta,16.0,4-6 7-6(5) 3-0 RET,3,129.0,6.0,3.0,83.0,51.0,37.0,5.0,8.0,0.0,3.0,111.0,64.0,41.0,14.0,17.0,2017
2017-07-17,Bastad,Clay,A,QF,Fernando Verdasco,39.0,Albert Ramos,24.0,6-3 6-2,3,84.0,5.0,2.0,47.0,28.0,24.0,1.0,1.0,2.0,0.0,74.0,48.0,30.0,10.0,13.0,2017
2017-07-17,Bastad,Clay,A,QF,David Ferrer,46.0,Henri Laaksonen,100.0,7-5 3-6 7-6(3),3,161.0,3.0,8.0,119.0,74.0,50.0,9.0,14.0,2.0,7.0,120.0,76.0,49.0,14.0,18.0,2017
2017-07-17,Bastad,Clay,A,QF,Alexandr Dolgopolov,89.0,Karen Khachanov,33.0,7-6(5) 3-6 7-6(2),3,120.0,3.0,5.0,97.0,58.0,40.0,4.0,8.0,20.0,5.0,106.0,59.0,45.0,4.0,7.0,2017
2017-07-17,Bastad,Clay,A,QF,Andrey Kuznetsov,88.0,Diego Schwartzman,38.0,6-3 6-3,3,66.0,5.0,1.0,47.0,34.0,27.0,1.0,2.0,0.0,0.0,54.0,36.0,23.0,3.0,7.0,2017
2017-07-17,Bastad,Clay,A,SF,David Ferrer,46.0,Fernando Verdasco,39.0,6-1 6-7(3) 6-4,3,129.0,2.0,3.0,84.0,55.0,40.0,2.0,3.0,7.0,6.0,107.0,55.0,36.0,7.0,12.0,2017
2017-07-17,Bastad,Clay,A,SF,Alexandr Dolgopolov,89.0,Andrey Kuznetsov,88.0,6-3 6-2,3,64.0,8.0,4.0,60.0,44.0,36.0,5.0,5.0,5.0,1.0,56.0,37.0,22.0,3.0,6.0,2017
2017-07-17,Bastad,Clay,A,F,David Ferrer,46.0,Alexandr Dolgopolov,89.0,6-4 6-4,3,86.0,3.0,2.0,66.0,44.0,31.0,4.0,5.0,4.0,2.0,74.0,51.0,28.0,5.0,8.0,2017
2017-07-17,Newport,Grass,A,R32,Denis Kudla,178.0,Mitchell Krueger,186.0,6-4 5-7 6-0,3,127.0,3.0,4.0,89.0,54.0,38.0,7.0,10.0,6.0,7.0,93.0,50.0,30.0,7.0,13.0,2017
2017-07-17,Newport,Grass,A,R32,Peter Gojowczyk,131.0,Thai Son Kwiatkowski,622.0,6-3 6-3,3,50.0,9.0,3.0,48.0,32.0,24.0,1.0,4.0,5.0,4.0,56.0,32.0,18.0,2.0,8.0,2017
2017-07-17,Newport,Grass,A,R32,Konstantin Kravchuk,122.0,Victor Estrella,108.0,6-4 6-4,3,67.0,5.0,1.0,54.0,32.0,27.0,0.0,0.0,3.0,1.0,57.0,38.0,25.0,1.0,3.0,2017
2017-07-17,Newport,Grass,A,R32,Tobias Kamke,185.0,Taylor Fritz,120.0,6-3 6-3,3,67.0,2.0,5.0,53.0,32.0,25.0,2.0,4.0,3.0,5.0,57.0,29.0,19.0,2.0,7.0,2017
2017-07-17,Newport,Grass,A,R32,Matthew Ebden,249.0,Rajeev Ram,235.0,6-1 6-4,3,65.0,2.0,6.0,66.0,39.0,28.0,4.0,5.0,2.0,5.0,45.0,20.0,12.0,5.0,9.0,2017
2017-07-17,Newport,Grass,A,R32,Lukas Lacko,127.0,Reilly Opelka,126.0,7-6(7) 6-4,3,88.0,13.0,3.0,59.0,31.0,28.0,0.0,0.0,16.0,5.0,87.0,45.0,31.0,4.0,5.0,2017
2017-07-17,Newport,Grass,A,R32,Bjorn Fratangelo,142.0,Illya Marchenko,112.0,7-6(2) 1-6 6-4,3,138.0,3.0,8.0,106.0,64.0,40.0,9.0,15.0,7.0,7.0,97.0,48.0,39.0,4.0,9.0,2017
2017-07-17,Newport,Grass,A,R32,Akira Santillan,171.0,Michael Mmoh,173.0,6-1 6-2,3,53.0,4.0,2.0,49.0,31.0,24.0,0.0,1.0,1.0,2.0,43.0,27.0,13.0,2.0,7.0,2017
2017-07-17,Newport,Grass,A,R32,Adrian Menendez Maceiras,140.0,Stefan Kozlov,129.0,6-2 7-6(5),3,89.0,7.0,2.0,71.0,42.0,35.0,2.0,2.0,3.0,2.0,62.0,35.0,27.0,4.0,6.0,2017
2017-07-17,Newport,Grass,A,R32,Frank Dancevic,422.0,Tennys Sandgren,101.0,6-7(5) 6-3 6-2,3,117.0,9.0,2.0,96.0,68.0,56.0,3.0,4.0,6.0,2.0,85.0,56.0,42.0,5.0,9.0,2017
2017-07-17,Newport,Grass,A,R32,Dennis Novikov,203.0,Marco Chiudinelli,211.0,6-1 6-3,3,58.0,7.0,2.0,45.0,25.0,24.0,0.0,0.0,2.0,3.0,48.0,27.0,19.0,1.0,5.0,2017
2017-07-17,Newport,Grass,A,R32,Sam Groth,201.0,Austin Krajicek,274.0,6-7(3) 7-6(2) 6-3,3,133.0,23.0,13.0,112.0,63.0,53.0,3.0,4.0,9.0,1.0,95.0,72.0,56.0,1.0,3.0,2017
2017-07-17,Newport,Grass,A,R16,Ivo Karlovic,25.0,Denis Kudla,178.0,6-4 6-4,3,67.0,16.0,7.0,60.0,27.0,22.0,1.0,2.0,4.0,3.0,50.0,34.0,24.0,1.0,4.0,2017
2017-07-17,Newport,Grass,A,R16,Peter Gojowczyk,131.0,Konstantin Kravchuk,122.0,2-6 6-4 6-4,3,105.0,5.0,6.0,90.0,40.0,28.0,5.0,9.0,10.0,8.0,85.0,41.0,32.0,5.0,9.0,2017
2017-07-17,Newport,Grass,A,R16,Tobias Kamke,185.0,Adrian Mannarino,41.0,7-6(5) 7-5,3,109.0,2.0,1.0,71.0,33.0,26.0,1.0,2.0,2.0,3.0,81.0,54.0,37.0,0.0,2.0,2017
2017-07-17,Newport,Grass,A,R16,Matthew Ebden,249.0,Lukas Lacko,127.0,6-1 7-6(2),3,62.0,3.0,2.0,52.0,39.0,34.0,0.0,0.0,3.0,4.0,61.0,31.0,21.0,2.0,4.0,2017
2017-07-17,Newport,Grass,A,R16,Bjorn Fratangelo,142.0,Akira Santillan,171.0,7-6(3) 3-6 6-1,3,108.0,7.0,5.0,96.0,52.0,39.0,3.0,6.0,5.0,3.0,85.0,50.0,36.0,3.0,7.0,2017
2017-07-17,Newport,Grass,A,R16,Pierre Hugues Herbert,72.0,Adrian Menendez Maceiras,140.0,7-5 2-6 6-3,3,132.0,3.0,10.0,105.0,63.0,41.0,11.0,15.0,1.0,0.0,78.0,50.0,33.0,0.0,4.0,2017
2017-07-17,Newport,Grass,A,R16,Dennis Novikov,203.0,Frank Dancevic,422.0,6-3 6-2,3,49.0,9.0,2.0,45.0,24.0,22.0,1.0,1.0,1.0,2.0,47.0,28.0,20.0,1.0,4.0,2017
2017-07-17,Newport,Grass,A,R16,John Isner,21.0,Sam Groth,201.0,6-2 6-4,3,61.0,13.0,1.0,45.0,34.0,31.0,0.0,0.0,6.0,5.0,59.0,32.0,22.0,4.0,7.0,2017
2017-07-17,Newport,Grass,A,QF,Peter Gojowczyk,131.0,Ivo Karlovic,25.0,7-6(5) 6-7(1) 7-6(4),3,146.0,12.0,9.0,128.0,63.0,56.0,3.0,3.0,30.0,13.0,119.0,69.0,62.0,0.0,0.0,2017
2017-07-17,Newport,Grass,A,QF,Matthew Ebden,249.0,Tobias Kamke,185.0,4-6 7-6(6) 6-4,3,161.0,6.0,11.0,109.0,62.0,50.0,5.0,8.0,5.0,5.0,124.0,68.0,46.0,13.0,16.0,2017
2017-07-17,Newport,Grass,A,QF,Bjorn Fratangelo,142.0,Pierre Hugues Herbert,72.0,6-2 5-7 6-4,3,129.0,4.0,8.0,108.0,55.0,41.0,9.0,11.0,9.0,6.0,82.0,50.0,38.0,1.0,5.0,2017
2017-07-17,Newport,Grass,A,QF,John Isner,21.0,Dennis Novikov,203.0,6-4 6-4,3,73.0,20.0,3.0,52.0,36.0,31.0,0.0,0.0,4.0,1.0,68.0,33.0,24.0,3.0,5.0,2017
2017-07-17,Newport,Grass,A,SF,Matthew Ebden,249.0,Peter Gojowczyk,131.0,6-3 6-3,3,62.0,6.0,5.0,53.0,35.0,26.0,0.0,2.0,4.0,3.0,60.0,25.0,17.0,6.0,11.0,2017
2017-07-17,Newport,Grass,A,SF,John Isner,21.0,Bjorn Fratangelo,142.0,6-2 6-4,3,72.0,15.0,1.0,49.0,27.0,22.0,0.0,0.0,3.0,3.0,67.0,38.0,19.0,4.0,7.0,2017
2017-07-17,Newport,Grass,A,F,John Isner,21.0,Matthew Ebden,249.0,6-3 7-6(4),3,74.0,17.0,0.0,61.0,41.0,37.0,0.0,0.0,7.0,4.0,62.0,39.0,29.0,0.0,1.0,2017
2017-07-17,Umag,Clay,A,R32,Rogerio Dutra Silva,64.0,Marco Trungelliti,192.0,6-1 6-2,3,62.0,4.0,1.0,38.0,18.0,14.0,3.0,3.0,1.0,6.0,55.0,27.0,13.0,6.0,11.0,2017
2017-07-17,Umag,Clay,A,R32,Alessandro Giannessi,104.0,Marc Polmans,207.0,6-7(3) 6-3 6-4,3,178.0,7.0,3.0,112.0,75.0,48.0,11.0,14.0,2.0,6.0,127.0,67.0,43.0,12.0,17.0,2017
2017-07-17,Umag,Clay,A,R32,Kenny De Schepper,148.0,Benoit Paire,37.0,6-2 4-6 6-3,3,122.0,0.0,1.0,76.0,65.0,39.0,3.0,8.0,0.0,11.0,121.0,55.0,39.0,12.0,20.0,2017
2017-07-17,Umag,Clay,A,R32,Aljaz Bedene,48.0,Joao Sousa,63.0,6-3 4-6 6-4,3,129.0,5.0,1.0,91.0,46.0,33.0,2.0,6.0,3.0,5.0,90.0,59.0,38.0,11.0,16.0,2017
2017-07-17,Umag,Clay,A,R32,Radu Albot,138.0,Miljan Zekic,350.0,6-4 6-0,3,71.0,1.0,1.0,50.0,30.0,24.0,2.0,2.0,2.0,0.0,53.0,36.0,19.0,6.0,10.0,2017
2017-07-17,Umag,Clay,A,R32,Jiri Vesely,57.0,Norbert Gombos,87.0,6-4 6-0,3,77.0,2.0,3.0,51.0,29.0,23.0,1.0,1.0,2.0,4.0,58.0,32.0,20.0,3.0,7.0,2017
2017-07-17,Umag,Clay,A,R32,Andrey Rublev,74.0,Carlos Berlocq,78.0,6-2 6-4,3,76.0,0.0,0.0,51.0,31.0,23.0,0.0,1.0,2.0,0.0,49.0,33.0,19.0,0.0,4.0,2017
2017-07-17,Umag,Clay,A,R32,Andrej Martin,149.0,Denis Istomin,82.0,6-3 6-2,3,83.0,0.0,3.0,66.0,44.0,28.0,9.0,10.0,2.0,2.0,51.0,34.0,17.0,5.0,10.0,2017
2017-07-17,Umag,Clay,A,R32,Nicolas Kicker,95.0,Mikhail Youzhny,76.0,6-3 7-5,3,92.0,0.0,0.0,64.0,42.0,29.0,1.0,2.0,1.0,1.0,75.0,53.0,30.0,3.0,7.0,2017
2017-07-17,Umag,Clay,A,R32,Marco Cecchinato,105.0,Gilles Simon,36.0,6-1 3-6 6-1,3,98.0,1.0,4.0,71.0,39.0,29.0,1.0,3.0,1.0,2.0,64.0,40.0,25.0,6.0,11.0,2017
2017-07-17,Umag,Clay,A,R32,Ivan Dodig,412.0,Marius Copil,85.0,6-4 7-6(4),3,115.0,4.0,4.0,84.0,49.0,35.0,3.0,4.0,8.0,3.0,75.0,39.0,26.0,4.0,6.0,2017
2017-07-17,Umag,Clay,A,R32,Attila Balazs,174.0,Damir Dzumhur,79.0,6-3 0-6 7-5,3,127.0,2.0,5.0,111.0,73.0,42.0,7.0,11.0,2.0,2.0,83.0,58.0,37.0,3.0,6.0,2017
2017-07-17,Umag,Clay,A,R16,Rogerio Dutra Silva,64.0,Gael Monfils,13.0,7-6(5) 4-6 6-3,3,136.0,5.0,3.0,105.0,65.0,46.0,8.0,12.0,6.0,11.0,104.0,64.0,43.0,9.0,13.0,2017
2017-07-17,Umag,Clay,A,R16,Alessandro Giannessi,104.0,Kenny De Schepper,148.0,6-2 3-6 6-3,3,131.0,0.0,0.0,75.0,62.0,42.0,1.0,3.0,0.0,4.0,103.0,72.0,45.0,8.0,12.0,2017
2017-07-17,Umag,Clay,A,R16,Paolo Lorenzi,34.0,Aljaz Bedene,48.0,7-5 6-3,3,120.0,1.0,2.0,80.0,46.0,33.0,6.0,7.0,4.0,0.0,64.0,40.0,26.0,7.0,10.0,2017
2017-07-17,Umag,Clay,A,R16,Jiri Vesely,57.0,Radu Albot,138.0,7-6(3) 6-2,3,98.0,3.0,6.0,59.0,30.0,20.0,2.0,5.0,1.0,0.0,66.0,42.0,22.0,3.0,8.0,2017
2017-07-17,Umag,Clay,A,R16,Andrey Rublev,74.0,Andrej Martin,149.0,7-6(5) 7-5,3,116.0,1.0,2.0,86.0,63.0,39.0,1.0,4.0,2.0,1.0,82.0,55.0,31.0,3.0,7.0,2017
2017-07-17,Umag,Clay,A,R16,Fabio Fognini,27.0,Nicolas Kicker,95.0,6-4 1-6 6-2,3,108.0,2.0,3.0,84.0,51.0,29.0,9.0,12.0,2.0,2.0,81.0,54.0,35.0,6.0,10.0,2017
2017-07-17,Umag,Clay,A,R16,Ivan Dodig,412.0,Marco Cecchinato,105.0,3-6 7-6(6) 6-2,3,138.0,6.0,6.0,95.0,66.0,49.0,5.0,9.0,3.0,2.0,98.0,67.0,43.0,7.0,12.0,2017
2017-07-17,Umag,Clay,A,R16,David Goffin,14.0,Attila Balazs,174.0,6-4 6-7(7) 6-2,3,140.0,4.0,6.0,105.0,62.0,45.0,6.0,7.0,3.0,7.0,94.0,56.0,34.0,4.0,8.0,2017
2017-07-17,Umag,Clay,A,QF,Alessandro Giannessi,104.0,Rogerio Dutra Silva,64.0,6-7(3) 6-2 7-5,3,171.0,7.0,1.0,105.0,80.0,53.0,8.0,11.0,4.0,7.0,115.0,68.0,45.0,11.0,17.0,2017
2017-07-17,Umag,Clay,A,QF,Paolo Lorenzi,34.0,Jiri Vesely,57.0,1-6 7-5 6-3,3,130.0,4.0,0.0,76.0,53.0,36.0,3.0,7.0,5.0,10.0,89.0,42.0,27.0,4.0,8.0,2017
2017-07-17,Umag,Clay,A,QF,Andrey Rublev,74.0,Fabio Fognini,27.0,6-7(5) 6-2 7-6(2),3,136.0,7.0,2.0,97.0,64.0,45.0,3.0,6.0,5.0,3.0,110.0,73.0,42.0,3.0,8.0,2017
2017-07-17,Umag,Clay,A,QF,Ivan Dodig,412.0,David Goffin,14.0,7-5 6-3,3,92.0,5.0,2.0,56.0,35.0,26.0,2.0,4.0,2.0,2.0,67.0,45.0,27.0,5.0,9.0,2017
2017-07-17,Umag,Clay,A,SF,Paolo Lorenzi,34.0,Alessandro Giannessi,104.0,6-2 4-6 6-3,3,156.0,3.0,1.0,90.0,56.0,35.0,3.0,7.0,1.0,6.0,94.0,58.0,30.0,9.0,15.0,2017
2017-07-17,Umag,Clay,A,SF,Andrey Rublev,74.0,Ivan Dodig,412.0,7-6(4) 6-1,3,101.0,3.0,5.0,68.0,40.0,30.0,6.0,8.0,5.0,6.0,74.0,46.0,27.0,5.0,9.0,2017
2017-07-17,Umag,Clay,A,F,Andrey Rublev,74.0,Paolo Lorenzi,34.0,6-4 6-2,3,76.0,2.0,0.0,56.0,35.0,27.0,0.0,1.0,2.0,4.0,54.0,35.0,23.0,3.0,7.0,2017
2017-07-24,Atlanta,Hard,A,R32,Vasek Pospisil,68.0,Bjorn Fratangelo,117.0,7-5 4-6 7-6(3),3,159.0,15.0,2.0,109.0,68.0,52.0,6.0,7.0,5.0,8.0,111.0,50.0,39.0,3.0,4.0,2017
2017-07-24,Atlanta,Hard,A,R32,Lukas Lacko,129.0,Thomas Fabbiano,89.0,6-1 6-2,3,59.0,6.0,0.0,50.0,31.0,22.0,2.0,2.0,2.0,2.0,42.0,25.0,15.0,3.0,7.0,2017
2017-07-24,Atlanta,Hard,A,R32,Donald Young,51.0,Tim Smyczek,194.0,6-4 6-2,3,69.0,6.0,3.0,56.0,30.0,26.0,5.0,5.0,7.0,4.0,49.0,21.0,16.0,1.0,4.0,2017
2017-07-24,Atlanta,Hard,A,R32,Quentin Halys,134.0,Stefan Kozlov,133.0,7-5 7-6(7),3,107.0,9.0,6.0,92.0,55.0,39.0,7.0,8.0,6.0,8.0,81.0,60.0,45.0,5.0,7.0,2017
2017-07-24,Atlanta,Hard,A,R32,Malek Jaziri,72.0,Reilly Opelka,128.0,5-7 7-6(14) 6-1,3,164.0,14.0,9.0,128.0,71.0,55.0,12.0,14.0,26.0,8.0,105.0,63.0,48.0,2.0,5.0,2017
2017-07-24,Atlanta,Hard,A,R32,Tommy Paul,291.0,Hyeon Chung,53.0,4-6 6-2 6-3,3,121.0,6.0,1.0,77.0,53.0,36.0,5.0,9.0,3.0,6.0,104.0,57.0,33.0,9.0,16.0,2017
2017-07-24,Atlanta,Hard,A,R32,Jared Donaldson,59.0,Ernesto Escobedo,69.0,6-3 6-1,3,57.0,2.0,3.0,42.0,20.0,16.0,0.0,0.0,2.0,5.0,50.0,33.0,17.0,2.0,6.0,2017
2017-07-24,Atlanta,Hard,A,R32,Christopher Eubanks,461.0,Taylor Fritz,125.0,7-6(5) 6-4,3,81.0,11.0,3.0,69.0,42.0,33.0,1.0,1.0,8.0,0.0,67.0,40.0,29.0,0.0,1.0,2017
2017-07-24,Atlanta,Hard,A,R32,John Millman,174.0,Frances Tiafoe,60.0,5-7 6-4 7-6(5),3,139.0,10.0,2.0,117.0,72.0,50.0,2.0,5.0,19.0,4.0,103.0,53.0,40.0,1.0,4.0,2017
2017-07-24,Atlanta,Hard,A,R32,Kyle Edmund,45.0,Marcos Baghdatis,75.0,6-3 7-5,3,84.0,2.0,1.0,53.0,24.0,21.0,0.0,0.0,11.0,4.0,70.0,37.0,30.0,3.0,5.0,2017
2017-07-24,Atlanta,Hard,A,R32,Peter Gojowczyk,108.0,Guido Pella,97.0,4-6 6-3 7-6(5),3,134.0,6.0,6.0,107.0,54.0,42.0,3.0,7.0,4.0,6.0,113.0,73.0,47.0,12.0,16.0,2017
2017-07-24,Atlanta,Hard,A,R32,Dudi Sela,74.0,Konstantin Kravchuk,124.0,7-5 6-2,3,79.0,2.0,3.0,49.0,31.0,27.0,0.0,2.0,6.0,5.0,76.0,35.0,25.0,9.0,14.0,2017
2017-07-24,Atlanta,Hard,A,R16,John Isner,20.0,Vasek Pospisil,68.0,6-3 6-4,3,67.0,10.0,1.0,44.0,28.0,27.0,0.0,0.0,4.0,2.0,59.0,31.0,22.0,3.0,5.0,2017
2017-07-24,Atlanta,Hard,A,R16,Lukas Lacko,129.0,Donald Young,51.0,6-3 6-1,3,58.0,3.0,1.0,44.0,22.0,19.0,0.0,0.0,5.0,6.0,51.0,29.0,21.0,6.0,10.0,2017
2017-07-24,Atlanta,Hard,A,R16,Gilles Muller,22.0,Quentin Halys,134.0,6-4 6-7(1) 6-3,3,134.0,20.0,7.0,87.0,54.0,47.0,2.0,2.0,12.0,3.0,83.0,44.0,38.0,1.0,3.0,2017
2017-07-24,Atlanta,Hard,A,R16,Tommy Paul,291.0,Malek Jaziri,72.0,6-7(5) 6-4 6-3,3,138.0,8.0,2.0,96.0,67.0,49.0,2.0,4.0,8.0,5.0,97.0,50.0,40.0,7.0,12.0,2017
2017-07-24,Atlanta,Hard,A,R16,Christopher Eubanks,461.0,Jared Donaldson,59.0,6-4 4-6 6-2,3,106.0,8.0,5.0,84.0,54.0,39.0,3.0,5.0,9.0,7.0,85.0,36.0,24.0,4.0,8.0,2017
2017-07-24,Atlanta,Hard,A,R16,Ryan Harrison,42.0,John Millman,174.0,6-7(2) 7-6(4) 7-5,3,165.0,11.0,7.0,115.0,64.0,48.0,5.0,7.0,4.0,1.0,125.0,77.0,55.0,14.0,17.0,2017
2017-07-24,Atlanta,Hard,A,R16,Kyle Edmund,45.0,Peter Gojowczyk,108.0,2-6 6-4 7-5,3,121.0,12.0,5.0,93.0,50.0,36.0,4.0,7.0,14.0,3.0,89.0,47.0,37.0,2.0,5.0,2017
2017-07-24,Atlanta,Hard,A,R16,Jack Sock,19.0,Dudi Sela,74.0,6-4 6-3,3,71.0,5.0,4.0,58.0,37.0,31.0,6.0,6.0,7.0,2.0,59.0,39.0,25.0,3.0,6.0,2017
2017-07-24,Atlanta,Hard,A,QF,John Isner,20.0,Lukas Lacko,129.0,7-5 6-4,3,73.0,13.0,0.0,58.0,44.0,38.0,1.0,1.0,9.0,2.0,55.0,29.0,24.0,0.0,2.0,2017
2017-07-24,Atlanta,Hard,A,QF,Gilles Muller,22.0,Tommy Paul,291.0,6-3 6-1,3,69.0,16.0,1.0,61.0,37.0,28.0,4.0,4.0,3.0,1.0,44.0,34.0,18.0,2.0,6.0,2017
2017-07-24,Atlanta,Hard,A,QF,Ryan Harrison,42.0,Christopher Eubanks,461.0,6-1 6-2,3,55.0,7.0,1.0,43.0,34.0,26.0,0.0,0.0,1.0,10.0,58.0,32.0,20.0,8.0,12.0,2017
2017-07-24,Atlanta,Hard,A,QF,Kyle Edmund,45.0,Jack Sock,19.0,6-4 6-1,3,88.0,4.0,0.0,46.0,28.0,23.0,0.0,1.0,3.0,2.0,57.0,34.0,21.0,5.0,9.0,2017
2017-07-24,Atlanta,Hard,A,SF,John Isner,20.0,Gilles Muller,22.0,6-4 6-2,3,75.0,15.0,5.0,54.0,35.0,28.0,4.0,4.0,8.0,4.0,61.0,34.0,23.0,1.0,4.0,2017
2017-07-24,Atlanta,Hard,A,SF,Ryan Harrison,42.0,Kyle Edmund,45.0,6-7(5) 6-3 6-4,3,122.0,9.0,2.0,90.0,58.0,49.0,2.0,3.0,6.0,2.0,90.0,58.0,42.0,4.0,7.0,2017
2017-07-24,Atlanta,Hard,A,F,John Isner,20.0,Ryan Harrison,42.0,7-6(6) 7-6(7),3,107.0,23.0,1.0,78.0,54.0,46.0,0.0,1.0,10.0,4.0,80.0,46.0,37.0,1.0,2.0,2017
2017-07-24,Gstaad,Clay,A,R32,Gleb Sakharov,196.0,Antoine Bellier,714.0,6-3 7-6(8),3,97.0,1.0,1.0,63.0,42.0,33.0,0.0,2.0,3.0,5.0,74.0,39.0,28.0,5.0,8.0,2017
2017-07-24,Gstaad,Clay,A,R32,Denis Istomin,82.0,Lorenzo Giustino,192.0,6-3 6-2,3,54.0,5.0,0.0,44.0,29.0,24.0,2.0,2.0,1.0,4.0,58.0,38.0,24.0,3.0,7.0,2017
2017-07-24,Gstaad,Clay,A,R32,Dustin Brown,113.0,Dusan Lajovic,70.0,6-3 7-6(3),3,64.0,2.0,4.0,64.0,39.0,36.0,2.0,2.0,3.0,1.0,62.0,41.0,28.0,3.0,4.0,2017
2017-07-24,Gstaad,Clay,A,R32,Norbert Gombos,87.0,Taro Daniel,92.0,7-6(8) 6-2,3,95.0,6.0,2.0,66.0,41.0,33.0,3.0,5.0,3.0,1.0,98.0,66.0,36.0,14.0,18.0,2017
2017-07-24,Gstaad,Clay,A,R32,Ernests Gulbis,313.0,Daniel Brands,205.0,6-4 6-4,3,81.0,6.0,3.0,51.0,24.0,21.0,2.0,3.0,4.0,9.0,83.0,48.0,31.0,8.0,11.0,2017
2017-07-24,Gstaad,Clay,A,R32,Paolo Lorenzi,36.0,Marco Chiudinelli,214.0,7-6(2) 6-3,3,99.0,4.0,1.0,67.0,40.0,31.0,2.0,3.0,2.0,2.0,75.0,38.0,25.0,5.0,8.0,2017
2017-07-24,Gstaad,Clay,A,R32,Joao Sousa,61.0,Santiago Giraldo,99.0,6-3 6-3,3,70.0,2.0,0.0,49.0,24.0,23.0,1.0,2.0,2.0,2.0,64.0,41.0,21.0,5.0,9.0,2017
2017-07-24,Gstaad,Clay,A,R32,Henri Laaksonen,95.0,Thomaz Bellucci,66.0,7-6(2) 6-7(4) 7-5,3,173.0,11.0,8.0,133.0,88.0,62.0,8.0,13.0,4.0,8.0,138.0,84.0,46.0,9.0,15.0,2017
2017-07-24,Gstaad,Clay,A,R32,Yannick Hanfmann,170.0,Facundo Bagnis,109.0,6-3 6-7(3) 6-4,3,111.0,4.0,1.0,85.0,57.0,45.0,2.0,3.0,2.0,4.0,106.0,72.0,50.0,9.0,13.0,2017
2017-07-24,Gstaad,Clay,A,R32,Robin Haase,50.0,Renzo Olivo,120.0,6-1 6-4,3,80.0,6.0,0.0,50.0,32.0,25.0,2.0,2.0,3.0,2.0,64.0,36.0,23.0,9.0,13.0,2017
2017-07-24,Gstaad,Clay,A,R32,Thiago Monteiro,114.0,Alexandr Dolgopolov,67.0,7-6(5) 3-6 6-3,3,171.0,14.0,8.0,117.0,78.0,53.0,7.0,9.0,3.0,2.0,95.0,60.0,40.0,1.0,3.0,2017
2017-07-24,Gstaad,Clay,A,R32,Radu Albot,132.0,Mikhail Youzhny,85.0,4-6 7-6(6) 7-5,3,172.0,1.0,3.0,127.0,79.0,48.0,11.0,17.0,3.0,9.0,124.0,61.0,46.0,9.0,15.0,2017
2017-07-24,Gstaad,Clay,A,R16,Roberto Bautista Agut,18.0,Gleb Sakharov,196.0,6-4 6-3,3,84.0,1.0,1.0,51.0,36.0,29.0,0.0,0.0,9.0,5.0,82.0,47.0,33.0,9.0,12.0,2017
